,0,1,2,3,4,5,6,7,8,9,braid_knot_env,braid_knot_env_0_1,braid_knot_env_0_1_limexp,braid_knot_env_0_1_limexp_u,braid_knot_env_0_1_limexp_k2
2286,-2,-2,1,2,-1,2,-2,2,-1,-2,3,3,3,3,3
2287,-2,-2,1,2,-1,2,-2,2,-1,2,2,2,2,2,4
2288,-2,-2,1,2,-1,2,-1,-2,2,-2,3,3,5,3,3
2289,-2,-2,1,2,-1,2,-1,1,-1,2,2,2,2,2,4
2290,-2,-2,1,2,-1,2,-1,1,1,2,3,3,5,3,3
2291,-2,-2,1,2,-1,2,-1,2,-2,2,2,2,2,2,6
2292,-2,-2,1,2,-1,2,-1,2,2,-2,2,8,2,2,2
2293,-2,-2,1,2,-1,2,1,-2,-2,2,4,4,8,6,4
2294,-2,-2,1,2,-1,2,1,-2,2,2,3,5,3,3,3
2295,-2,-2,1,2,-1,2,1,2,1,-1,5,3,3,3,3
2296,-2,-2,1,2,-1,2,1,2,1,1,4,4,4,4,4
2297,-2,-2,1,2,-1,2,1,2,2,2,4,4,2,2,2
2298,-2,-2,1,2,-1,2,2,1,-2,-1,2,2,2,2,2
2299,-2,-2,1,2,1,-2,-2,2,1,-2,2,2,2,2,4
2300,-2,-2,1,2,1,-2,-1,-2,1,-1,1,1,1,1,1
2301,-2,-2,1,2,1,-2,-1,-1,1,-2,1,1,1,1,1
2302,-2,-2,1,2,1,-2,-1,1,-1,-2,1,1,1,1,1
2303,-2,-2,1,2,1,-2,1,1,-1,-2,2,2,2,2,2
2304,-2,-2,1,2,1,-2,1,1,-1,2,1,1,1,1,1
2305,-2,-2,1,2,1,-2,1,2,-1,1,1,1,1,21,5
2306,-2,-2,1,2,1,-2,2,-2,1,2,1,1,1,1,3
2307,-2,-2,1,2,1,-1,-2,-1,-1,-1,2,2,2,2,2
2308,-2,-2,1,2,1,-1,-2,1,2,2,1,1,1,1,1
2309,-2,-2,1,2,1,-1,-1,-2,-1,-2,2,4,2,2,2
2310,-2,-2,1,2,1,-1,1,-2,1,-2,2,2,2,2,2
2311,-2,-2,1,2,1,-1,1,-1,-2,-1,1,1,1,1,1
2312,-2,-2,1,2,1,-1,1,-1,2,1,3,3,3,3,3
2313,-2,-2,1,2,1,-1,2,-2,-2,-1,1,1,1,1,1
2314,-2,-2,1,2,1,-1,2,-1,2,2,1,3,1,1,1
2315,-2,-2,1,2,1,-1,2,1,-2,2,3,3,3,3,3
2316,-2,-2,1,2,1,-1,2,1,-1,-1,2,2,2,2,2
2317,-2,-2,1,2,1,-1,2,1,2,2,2,2,2,2,2
2318,-2,-2,1,2,1,1,-2,-2,-2,1,4,4,2,2,4
2319,-2,-2,1,2,1,1,-2,-2,2,1,3,3,1,3,3
2320,-2,-2,1,2,1,1,-2,-1,-1,-1,3,3,1,1,1
2321,-2,-2,1,2,1,1,1,2,1,-2,2,4,4,4,4
2322,-2,-2,1,2,1,1,2,-1,-2,-2,2,6,6,4,4
2323,-2,-2,1,2,1,1,2,-1,-2,2,3,3,3,3,3
2324,-2,-2,1,2,1,1,2,1,2,-2,4,4,6,4,4
2325,-2,-2,1,2,1,2,-2,-1,-2,-1,1,1,1,1,1
2326,-2,-2,1,2,1,2,-2,-1,2,-1,2,4,4,2,2
2327,-2,-2,1,2,1,2,-2,-1,2,1,3,3,3,3,3
2328,-2,-2,1,2,1,2,-1,-2,-1,-1,1,1,3,1,1
2329,-2,-2,1,2,1,2,-1,-1,-1,-2,3,3,3,3,3
2330,-2,-2,1,2,1,2,1,-2,-1,1,3,3,3,3,3
2331,-2,-2,1,2,1,2,1,-1,-1,2,1,3,1,1,1
2332,-2,-2,1,2,1,2,1,1,-1,-2,3,3,3,3,3
2333,-2,-2,1,2,1,2,1,2,1,-1,2,4,2,2,4
2334,-2,-2,1,2,1,2,1,2,2,-2,2,4,2,2,4
2335,-2,-2,1,2,1,2,2,-2,1,2,2,2,2,2,4
2336,-2,-2,1,2,1,2,2,1,-2,1,4,4,2,2,2
2337,-2,-2,1,2,1,2,2,1,2,-1,4,4,2,4,4
2338,-2,-2,1,2,1,2,2,2,1,2,5,3,3,3,3
2339,-2,-2,1,2,2,-2,-2,-1,2,-2,1,1,1,1,1
2340,-2,-2,1,2,2,-2,-2,1,-1,-1,1,1,1,1,1
2341,-2,-2,1,2,2,-2,-2,1,1,1,3,3,3,3,3
2342,-2,-2,1,2,2,-2,-1,-2,-1,-2,2,2,2,2,2
2343,-2,-2,1,2,2,-2,-1,-2,-1,2,1,1,1,1,1
2344,-2,-2,1,2,2,-2,-1,-2,1,-2,3,3,3,3,3
2345,-2,-2,1,2,2,-2,-1,1,2,-1,2,2,2,2,2
2346,-2,-2,1,2,2,-2,-1,1,2,1,3,3,3,3,3
2347,-2,-2,1,2,2,-2,-1,2,-1,-2,5,5,5,3,5
2348,-2,-2,1,2,2,-2,1,-1,-2,1,2,2,2,2,2
2349,-2,-2,1,2,2,-2,2,-1,-2,-2,3,3,5,3,3
2350,-2,-2,1,2,2,-2,2,1,-1,-1,2,2,2,2,2
2351,-2,-2,1,2,2,-2,2,2,-2,1,3,3,3,3,3
2352,-2,-2,1,2,2,-1,-2,-1,1,-2,3,3,5,3,3
2353,-2,-2,1,2,2,-1,-1,-1,1,-1,3,3,3,3,3
2354,-2,-2,1,2,2,-1,1,-2,2,1,3,3,3,3,3
2355,-2,-2,1,2,2,-1,1,-1,-1,1,2,2,2,2,2
2356,-2,-2,1,2,2,-1,1,-1,1,-1,2,2,2,2,2
2357,-2,-2,1,2,2,-1,1,1,-1,1,3,3,5,3,3
2358,-2,-2,1,2,2,1,-2,1,-1,2,3,3,3,3,3
2359,-2,-2,1,2,2,1,-2,1,1,-2,5,5,5,5,5
2360,-2,-2,1,2,2,1,-2,2,-2,-2,4,4,4,4,4
2361,-2,-2,1,2,2,1,-2,2,2,2,2,2,2,2,2
2362,-2,-2,1,2,2,1,-1,-1,-1,1,2,2,2,2,2
2363,-2,-2,1,2,2,1,-1,-1,1,-1,2,4,6,2,4
2364,-2,-2,1,2,2,1,-1,1,-2,2,3,3,3,3,3
2365,-2,-2,1,2,2,1,-1,1,-1,1,3,5,3,3,5
2366,-2,-2,1,2,2,1,1,-1,1,-1,3,5,3,3,3
2367,-2,-2,1,2,2,1,1,-1,2,2,2,4,2,2,2
2368,-2,-2,1,2,2,1,2,-2,2,-2,3,3,3,3,3
2369,-2,-2,1,2,2,1,2,2,2,-2,2,2,2,2,2
2370,-2,-2,1,2,2,2,-2,-1,-2,-2,3,3,3,3,3
2371,-2,-2,1,2,2,2,-2,-1,-2,2,2,2,2,2,2
2372,-2,-2,1,2,2,2,-2,-1,-1,-1,3,3,5,3,3
2373,-2,-2,1,2,2,2,-2,1,2,2,2,4,2,2,2
2374,-2,-2,1,2,2,2,-1,-1,-2,1,4,4,4,4,4
2375,-2,-2,1,2,2,2,1,-1,-2,-1,2,2,2,2,2
2376,-2,-2,1,2,2,2,2,-2,-2,1,3,3,3,3,3
2377,-2,-2,1,2,2,2,2,-1,2,2,2,4,2,2,2
2378,-2,-2,1,2,2,2,2,1,1,1,5,5,5,5,5
2379,-2,-2,2,-2,-2,-2,-2,-2,1,1,4,4,4,4,4
2380,-2,-2,2,-2,-2,-2,-2,2,-2,-2,3,3,3,3,3
2381,-2,-2,2,-2,-2,-2,1,1,1,1,4,4,4,4,4
2382,-2,-2,2,-2,-2,-2,1,2,2,1,4,4,4,4,4
2383,-2,-2,2,-2,-2,-2,2,-2,-2,2,2,2,2,2,2
2384,-2,-2,2,-2,-2,-2,2,-2,-1,1,2,2,2,2,2
2385,-2,-2,2,-2,-2,-2,2,1,1,2,2,2,2,2,2
2386,-2,-2,2,-2,-2,-1,-2,-2,-1,-2,4,4,4,4,4
2387,-2,-2,2,-2,-2,-1,-2,-1,2,-1,3,3,3,3,3
2388,-2,-2,2,-2,-2,-1,-2,1,-2,-1,3,5,3,3,3
2389,-2,-2,2,-2,-2,-1,-2,2,-1,-2,3,3,3,3,3
2390,-2,-2,2,-2,-2,-1,-2,2,1,2,1,1,1,1,1
2391,-2,-2,2,-2,-2,-1,-1,1,-1,-2,3,3,3,3,3
2392,-2,-2,2,-2,-2,-1,-1,1,1,2,1,1,1,1,1
2393,-2,-2,2,-2,-2,-1,-1,2,-1,-1,3,3,3,3,3
2394,-2,-2,2,-2,-2,-1,1,-2,1,1,3,3,3,3,3
2395,-2,-2,2,-2,-2,-1,1,-2,2,-2,2,2,2,2,2
2396,-2,-2,2,-2,-2,-1,1,-1,-1,2,2,2,2,2,2
2397,-2,-2,2,-2,-2,-1,1,1,-1,-2,2,2,2,2,2
2398,-2,-2,2,-2,-2,-1,1,1,-1,2,1,1,1,1,1
2399,-2,-2,2,-2,-2,-1,1,2,-2,-2,2,2,2,2,2
2400,-2,-2,2,-2,-2,-1,1,2,2,-2,1,1,1,1,1
2401,-2,-2,2,-2,-2,-1,2,-2,-1,2,2,2,2,2,2
2402,-2,-2,2,-2,-2,1,-2,-1,-2,1,2,2,2,2,4
2403,-2,-2,2,-2,-2,1,-2,-1,2,-1,4,4,4,4,4
2404,-2,-2,2,-2,-2,1,-2,1,-2,-1,4,2,2,4,2
2405,-2,-2,2,-2,-2,1,-1,-2,-1,1,2,2,2,2,2
2406,-2,-2,2,-2,-2,1,-1,-1,1,-2,2,2,2,2,2
2407,-2,-2,2,-2,-2,1,-1,1,-1,-2,2,2,2,2,2
2408,-2,-2,2,-2,-2,1,-1,1,-1,2,1,1,1,1,1
2409,-2,-2,2,-2,-2,1,1,-2,-2,-2,4,4,4,4,4
2410,-2,-2,2,-2,-2,1,1,-2,1,-1,3,3,3,3,3
2411,-2,-2,2,-2,-2,1,1,1,1,2,3,3,3,3,3
2412,-2,-2,2,-2,-2,1,1,2,-2,-2,3,3,3,3,3
2413,-2,-2,2,-2,-2,1,2,-2,1,-2,3,5,3,3,3
2414,-2,-2,2,-2,-2,1,2,-1,2,-1,3,3,7,3,3
2415,-2,-2,2,-2,-2,2,-2,-2,-1,1,2,2,2,2,2
2416,-2,-2,2,-2,-2,2,-2,1,1,-2,5,3,3,3,3
2417,-2,-2,2,-2,-2,2,-2,1,1,2,2,2,2,2,2
2418,-2,-2,2,-2,-2,2,-2,2,-1,-1,2,2,2,2,2
2419,-2,-2,2,-2,-2,2,-1,-2,2,-1,2,2,2,2,2
2420,-2,-2,2,-2,-2,2,-1,-1,-1,-1,3,3,3,3,5
2421,-2,-2,2,-2,-2,2,-1,1,-2,2,1,1,1,1,1
2422,-2,-2,2,-2,-2,2,1,-1,-1,1,1,1,1,1,1
2423,-2,-2,2,-2,-2,2,2,-2,-2,2,1,1,1,1,1
2424,-2,-2,2,-2,-2,2,2,-2,2,-2,1,1,1,1,1
2425,-2,-2,2,-2,-1,-2,-2,-1,-2,-2,4,4,4,4,4
2426,-2,-2,2,-2,-1,-2,-2,2,-2,-1,3,3,3,3,3
2427,-2,-2,2,-2,-1,-2,-2,2,-2,1,2,2,2,2,2
2428,-2,-2,2,-2,-1,-2,-2,2,2,1,1,1,1,1,1
2429,-2,-2,2,-2,-1,-2,-1,1,2,-1,2,2,2,2,2
2430,-2,-2,2,-2,-1,-2,1,-2,1,2,1,1,1,1,3
2431,-2,-2,2,-2,-1,-2,1,-1,-2,1,2,2,2,2,2
2432,-2,-2,2,-2,-1,-2,1,-1,2,-1,2,2,2,2,2
2433,-2,-2,2,-2,-1,-2,2,-2,-2,1,2,2,2,2,2
2434,-2,-2,2,-2,-1,-2,2,-1,2,2,1,1,1,1,1
2435,-2,-2,2,-2,-1,-2,2,1,-1,1,1,1,1,1,1
2436,-2,-2,2,-2,-1,-1,-2,-1,1,2,2,2,2,2,2
2437,-2,-2,2,-2,-1,-1,-2,1,1,-2,4,4,4,4,4
2438,-2,-2,2,-2,-1,-1,-1,-1,-2,-2,4,4,4,4,4
2439,-2,-2,2,-2,-1,-1,-1,-1,1,-1,3,3,3,3,3
2440,-2,-2,2,-2,-1,-1,1,-2,2,1,1,1,1,1,1
2441,-2,-2,2,-2,-1,-1,1,-1,-1,1,2,2,2,2,2
2442,-2,-2,2,-2,-1,-1,1,1,-1,1,1,1,1,1,1
2443,-2,-2,2,-2,-1,-1,2,-2,-1,-1,3,3,3,3,3
2444,-2,-2,2,-2,-1,-1,2,1,-1,-2,2,2,2,2,2
2445,-2,-2,2,-2,-1,-1,2,2,2,-2,1,1,1,1,3
2446,-2,-2,2,-2,-1,1,-2,-2,-1,-1,3,3,3,3,3
2447,-2,-2,2,-2,-1,1,-2,-1,1,2,1,1,1,1,1
2448,-2,-2,2,-2,-1,1,-2,1,-1,2,1,1,1,1,1
2449,-2,-2,2,-2,-1,1,-2,1,1,-2,3,3,3,3,3
2450,-2,-2,2,-2,-1,1,-2,2,-2,2,1,1,1,1,1
2451,-2,-2,2,-2,-1,1,-2,2,-1,1,1,1,1,1,1
2452,-2,-2,2,-2,-1,1,-2,2,2,-2,1,1,1,1,3
2453,-2,-2,2,-2,-1,1,-1,1,1,-1,1,1,1,1,1
2454,-2,-2,2,-2,-1,1,1,-2,-2,-1,2,2,2,2,2
2455,-2,-2,2,-2,-1,1,1,-1,-2,-2,2,2,2,2,2
2456,-2,-2,2,-2,-1,1,1,1,-1,1,2,2,2,2,2
2457,-2,-2,2,-2,-1,1,2,-2,-1,1,1,1,1,1,1
2458,-2,-2,2,-2,-1,1,2,-1,1,-2,1,1,1,1,1
2459,-2,-2,2,-2,-1,1,2,1,1,2,1,1,1,1,1
2460,-2,-2,2,-2,-1,1,2,2,-2,-2,1,1,1,1,1
2461,-2,-2,2,-2,-1,1,2,2,1,1,1,1,1,1,1
2462,-2,-2,2,-2,-1,2,-2,-2,-2,-1,3,3,3,3,3
2463,-2,-2,2,-2,-1,2,-2,-2,2,1,1,1,1,1,1
2464,-2,-2,2,-2,-1,2,-2,1,-2,2,1,1,1,1,1
2465,-2,-2,2,-2,-1,2,1,-2,-1,-2,2,2,2,2,2
2466,-2,-2,2,-2,-1,2,1,-1,-2,1,1,1,1,3,1
2467,-2,-2,2,-2,-1,2,1,1,2,-1,4,4,2,4,4
2468,-2,-2,2,-2,-1,2,1,2,1,-2,2,2,2,2,2
2469,-2,-2,2,-2,-1,2,2,-1,-2,-2,4,6,4,4,4
2470,-2,-2,2,-2,-1,2,2,-1,2,-2,3,3,3,3,3
2471,-2,-2,2,-2,-1,2,2,1,-1,-1,3,5,3,3,3
2472,-2,-2,2,-2,-1,2,2,2,2,1,3,3,5,3,5
2473,-2,-2,2,-2,1,-2,-2,-2,2,1,3,3,3,3,3
2474,-2,-2,2,-2,1,-2,-2,-1,-2,2,2,2,2,2,2
2475,-2,-2,2,-2,1,-2,-2,-1,-1,-1,3,3,3,3,5
2476,-2,-2,2,-2,1,-2,-2,1,1,-1,3,3,3,3,3
2477,-2,-2,2,-2,1,-2,-1,-2,-1,2,2,2,2,2,2
2478,-2,-2,2,-2,1,-2,1,-2,1,-2,3,5,3,3,101
2479,-2,-2,2,-2,1,-2,1,-2,1,2,2,2,2,2,2
2480,-2,-2,2,-2,1,-2,2,-1,-1,1,1,1,1,1,1
2481,-2,-2,2,-2,1,-2,2,-1,2,-2,1,1,1,1,1
2482,-2,-2,2,-2,1,-2,2,1,-2,2,2,2,2,2,2
2483,-2,-2,2,-2,1,-2,2,1,-1,1,2,2,2,2,2
2484,-2,-2,2,-2,1,-2,2,2,-2,-1,1,1,1,1,1
2485,-2,-2,2,-2,1,-1,-2,2,-1,-1,2,2,2,2,2
2486,-2,-2,2,-2,1,-1,-2,2,-1,1,1,1,1,1,1
2487,-2,-2,2,-2,1,-1,-1,-1,-1,1,2,2,2,2,2
2488,-2,-2,2,-2,1,-1,-1,2,2,1,2,2,4,2,2
2489,-2,-2,2,-2,1,-1,1,-2,-2,1,3,3,3,3,3
2490,-2,-2,2,-2,1,-1,1,-2,2,1,2,2,2,2,2
2491,-2,-2,2,-2,1,-1,1,-1,-1,1,1,1,1,1,1
2492,-2,-2,2,-2,1,-1,1,1,-2,-2,3,3,5,3,3
2493,-2,-2,2,-2,1,-1,1,1,1,1,3,3,3,3,3
2494,-2,-2,2,-2,1,-1,1,2,-2,1,2,2,2,2,2
2495,-2,-2,2,-2,1,-1,2,-2,-2,-2,2,2,2,2,2
2496,-2,-2,2,-2,1,-1,2,-2,-2,2,1,1,1,1,1
2497,-2,-2,2,-2,1,-1,2,2,-1,-1,1,1,1,1,1
2498,-2,-2,2,-2,1,1,-2,-1,-1,2,3,3,3,3,3
2499,-2,-2,2,-2,1,1,-2,1,-1,-2,3,3,3,3,3
2500,-2,-2,2,-2,1,1,-2,2,-2,2,2,2,2,2,2
2501,-2,-2,2,-2,1,1,-1,1,-1,-1,1,1,1,1,1
2502,-2,-2,2,-2,1,1,-1,1,-1,1,2,4,2,2,2
2503,-2,-2,2,-2,1,1,1,-2,2,-1,2,2,2,2,2
2504,-2,-2,2,-2,1,1,1,-2,2,1,3,5,3,3,3
2505,-2,-2,2,-2,1,1,1,-1,-2,2,2,2,2,2,2
2506,-2,-2,2,-2,1,1,1,1,-2,-2,4,4,4,4,4
2507,-2,-2,2,-2,1,1,1,1,-1,-1,2,2,2,2,2
2508,-2,-2,2,-2,1,1,1,1,2,2,2,4,2,2,2
2509,-2,-2,2,-2,1,1,1,2,2,1,4,4,4,4,4
2510,-2,-2,2,-2,1,1,2,-1,-1,-2,3,3,3,3,3
2511,-2,-2,2,-2,1,1,2,1,1,-2,3,3,3,3,3
2512,-2,-2,2,-2,1,1,2,2,-2,2,1,1,1,1,1
2513,-2,-2,2,-2,1,1,2,2,-1,-1,2,2,2,2,2
2514,-2,-2,2,-2,1,2,-2,-2,-2,-1,2,4,2,2,2
2515,-2,-2,2,-2,1,2,-2,-1,-1,-1,2,2,2,2,2
2516,-2,-2,2,-2,1,2,-2,1,-2,-2,3,3,3,3,3
2517,-2,-2,2,-2,1,2,-2,1,-2,2,2,2,2,2,4
2518,-2,-2,2,-2,1,2,-2,1,2,-2,2,2,2,2,2
2519,-2,-2,2,-2,1,2,-2,1,2,2,1,1,1,1,3
2520,-2,-2,2,-2,1,2,-2,2,2,-1,2,2,2,2,2
2521,-2,-2,2,-2,1,2,-2,2,2,1,3,3,3,3,3
2522,-2,-2,2,-2,1,2,-1,-2,-1,-2,2,2,2,2,2
2523,-2,-2,2,-2,1,2,-1,-2,-1,2,1,1,1,1,1
2524,-2,-2,2,-2,1,2,-1,-2,1,-2,3,5,7,3,3
2525,-2,-2,2,-2,1,2,-1,-2,1,2,2,4,2,2,2
2526,-2,-2,2,-2,1,2,-1,-1,-2,-1,2,2,2,2,2
2527,-2,-2,2,-2,1,2,-1,2,1,2,3,3,3,3,3
2528,-2,-2,2,-2,1,2,1,-2,1,-2,2,2,2,2,2
2529,-2,-2,2,-2,1,2,1,-1,-2,-1,1,1,1,1,1
2530,-2,-2,2,-2,1,2,1,2,1,2,2,2,2,2,4
2531,-2,-2,2,-2,1,2,2,1,2,2,2,2,2,2,2
2532,-2,-2,2,-2,2,-2,-2,-2,-2,2,2,2,2,2,2
2533,-2,-2,2,-2,2,-2,-2,-1,-1,2,2,2,2,2,2
2534,-2,-2,2,-2,2,-2,-2,-1,1,-2,2,2,2,2,2
2535,-2,-2,2,-2,2,-2,-2,1,1,2,2,2,2,2,2
2536,-2,-2,2,-2,2,-2,-1,-2,-2,-1,3,3,3,3,3
2537,-2,-2,2,-2,2,-2,-1,-1,-2,2,2,2,2,2,2
2538,-2,-2,2,-2,2,-2,-1,-1,-1,1,2,2,2,2,2
2539,-2,-2,2,-2,2,-2,-1,1,-1,1,1,1,1,1,1
2540,-2,-2,2,-2,2,-2,-1,1,1,1,2,2,8,2,2
2541,-2,-2,2,-2,2,-2,1,-1,-1,-1,2,2,2,2,2
2542,-2,-2,2,-2,2,-2,1,-1,1,1,2,2,2,2,2
2543,-2,-2,2,-2,2,-2,1,1,-1,-1,1,1,1,1,1
2544,-2,-2,2,-2,2,-2,2,-2,1,1,2,4,2,2,2
2545,-2,-2,2,-2,2,-2,2,1,1,-2,2,2,2,2,2
2546,-2,-2,2,-2,2,-1,-2,-2,-1,2,2,2,2,2,2
2547,-2,-2,2,-2,2,-1,-2,-1,-2,-1,3,3,3,3,3
2548,-2,-2,2,-2,2,-1,-2,-1,-2,1,2,2,2,2,2
2549,-2,-2,2,-2,2,-1,-2,1,2,-1,1,1,1,1,1
2550,-2,-2,2,-2,2,-1,-2,2,-1,-2,2,2,2,2,2
2551,-2,-2,2,-2,2,-1,-1,-1,-1,2,2,2,2,2,2
2552,-2,-2,2,-2,2,-1,-1,2,-2,-2,2,2,2,2,2
2553,-2,-2,2,-2,2,-1,1,-2,1,1,2,2,4,2,2
2554,-2,-2,2,-2,2,-1,1,-2,2,-2,1,1,1,1,1
2555,-2,-2,2,-2,2,-1,1,-1,1,-2,1,1,1,1,1
2556,-2,-2,2,-2,2,-1,1,2,-1,-1,1,1,1,1,1
2557,-2,-2,2,-2,2,-1,2,-2,1,-2,1,1,1,1,1
2558,-2,-2,2,-2,2,1,-2,-2,1,-2,3,5,3,3,3
2559,-2,-2,2,-2,2,1,-2,-2,1,2,2,4,2,2,2
2560,-2,-2,2,-2,2,1,-2,1,-2,-1,3,3,1,1,1
2561,-2,-2,2,-2,2,1,-2,1,2,1,1,3,1,1,1
2562,-2,-2,2,-2,2,1,1,-2,-2,-2,3,3,3,3,3
2563,-2,-2,2,-2,2,1,1,-1,1,-2,2,2,2,2,2
2564,-2,-2,2,-2,2,1,2,1,2,1,2,4,2,2,2
2565,-2,-2,2,-2,2,1,2,2,-1,-2,2,2,2,6,2
2566,-2,-2,2,-2,2,2,-2,-2,2,-2,1,1,1,1,1
2567,-2,-2,2,-2,2,2,-1,-1,-1,-1,2,2,2,2,4
2568,-2,-2,2,-2,2,2,-1,1,-1,-1,1,1,1,1,1
2569,-2,-2,2,-2,2,2,1,-1,2,2,1,1,1,1,1
2570,-2,-2,2,-2,2,2,1,1,1,-1,1,1,1,1,1
2571,-2,-2,2,-2,2,2,1,1,2,2,2,2,2,2,2
2572,-2,-2,2,-2,2,2,2,-2,2,2,1,1,1,1,1
2573,-2,-2,2,-2,2,2,2,1,1,-2,1,1,1,1,1
2574,-2,-2,2,-2,2,2,2,2,-2,2,1,1,1,1,1
2575,-2,-2,2,-2,2,2,2,2,-1,-1,2,2,2,2,2
2576,-2,-2,2,-1,-2,-2,-2,-2,-1,-2,4,4,4,4,4
2577,-2,-2,2,-1,-2,-2,-2,-2,1,-2,3,3,3,3,3
2578,-2,-2,2,-1,-2,-2,-2,-1,2,1,2,2,2,2,2
2579,-2,-2,2,-1,-2,-2,-2,2,-1,2,2,2,2,2,4
2580,-2,-2,2,-1,-2,-2,-1,-2,-2,-2,4,4,4,4,4
2581,-2,-2,2,-1,-2,-2,-1,-2,-1,-1,4,4,6,4,4
2582,-2,-2,2,-1,-2,-2,-1,-1,1,-2,3,3,3,3,3
2583,-2,-2,2,-1,-2,-2,-1,-1,1,2,2,2,2,2,2
2584,-2,-2,2,-1,-2,-2,-1,1,-1,2,2,2,2,2,2
2585,-2,-2,2,-1,-2,-2,-1,2,-2,-2,3,3,3,3,3
2586,-2,-2,2,-1,-2,-2,-1,2,-2,2,2,2,2,2,2
2587,-2,-2,2,-1,-2,-2,-1,2,-1,1,2,2,4,2,2
2588,-2,-2,2,-1,-2,-2,-1,2,2,-2,2,2,2,2,4
2589,-2,-2,2,-1,-2,-2,1,-2,1,1,3,1,1,3,3
2590,-2,-2,2,-1,-2,-2,1,1,1,-2,3,5,3,3,3
2591,-2,-2,2,-1,-2,-2,1,2,-1,1,1,1,1,1,3
2592,-2,-2,2,-1,-2,-2,2,-2,1,2,1,1,1,1,1
2593,-2,-2,2,-1,-2,-2,2,-1,-2,1,2,4,2,2,2
2594,-2,-2,2,-1,-2,-2,2,-1,2,-1,2,2,2,2,2
2595,-2,-2,2,-1,-2,-2,2,1,2,-1,1,1,1,1,1
2596,-2,-2,2,-1,-2,-1,-2,-2,2,-1,3,3,3,3,3
2597,-2,-2,2,-1,-2,-1,-2,-1,2,-2,3,5,7,3,3
2598,-2,-2,2,-1,-2,-1,-2,1,2,-2,2,4,2,2,2
2599,-2,-2,2,-1,-2,-1,-2,2,2,-1,2,2,2,2,2
2600,-2,-2,2,-1,-2,-1,-1,-1,-2,-1,4,4,4,4,4
2601,-2,-2,2,-1,-2,-1,-1,1,-2,1,2,2,2,2,2
2602,-2,-2,2,-1,-2,-1,-1,1,2,1,1,1,1,1,1
2603,-2,-2,2,-1,-2,-1,-1,2,-1,2,2,2,2,2,4
2604,-2,-2,2,-1,-2,-1,1,1,-2,-1,2,4,2,2,4
2605,-2,-2,2,-1,-2,-1,1,1,2,-1,1,1,1,1,3
2606,-2,-2,2,-1,-2,-1,1,2,-1,2,1,1,1,1,3
2607,-2,-2,2,-1,-2,-1,2,-2,-2,-1,3,3,3,3,3
2608,-2,-2,2,-1,-2,-1,2,1,-2,-2,2,2,2,2,2
2609,-2,-2,2,-1,-2,1,-2,-2,2,-1,2,4,2,2,4
2610,-2,-2,2,-1,-2,1,-2,-2,2,1,1,3,1,1,1
2611,-2,-2,2,-1,-2,1,-2,-1,-1,-1,5,5,3,3,5
2612,-2,-2,2,-1,-2,1,-2,1,-2,-2,4,2,2,2,2
2613,-2,-2,2,-1,-2,1,-2,1,1,1,4,2,2,2,4
2614,-2,-2,2,-1,-2,1,-2,1,2,-2,3,5,3,1,1
2615,-2,-2,2,-1,-2,1,-2,2,-2,-1,2,4,2,2,4
2616,-2,-2,2,-1,-2,1,1,1,-2,-1,3,5,3,3,5
2617,-2,-2,2,-1,-2,1,1,1,2,1,1,1,1,1,1
2618,-2,-2,2,-1,-2,1,2,-2,-2,-1,2,4,4,2,2
2619,-2,-2,2,-1,-2,1,2,1,-2,-2,1,1,1,1,1
2620,-2,-2,2,-1,-2,1,2,1,-1,-1,1,1,1,1,1
2621,-2,-2,2,-1,-2,1,2,1,2,2,1,5,1,1,1
2622,-2,-2,2,-1,-2,1,2,2,-2,-1,3,1,1,1,1
2623,-2,-2,2,-1,-2,1,2,2,2,1,1,1,1,1,1
2624,-2,-2,2,-1,-2,2,-2,-1,-2,-1,3,3,3,3,3
2625,-2,-2,2,-1,-2,2,-2,-1,2,-1,2,2,2,2,2
2626,-2,-2,2,-1,-2,2,-2,-1,2,1,1,1,1,1,1
2627,-2,-2,2,-1,-2,2,-2,2,1,-2,1,1,1,1,1
2628,-2,-2,2,-1,-2,2,-1,-2,-1,-1,3,3,3,3,5
2629,-2,-2,2,-1,-2,2,-1,1,-1,-2,2,2,2,2,2
2630,-2,-2,2,-1,-2,2,-1,2,-2,-2,2,2,2,2,2
2631,-2,-2,2,-1,-2,2,-1,2,1,1,2,2,2,2,2
2632,-2,-2,2,-1,-2,2,-1,2,2,2,2,2,2,2,2
2633,-2,-2,2,-1,-2,2,1,1,1,-2,2,2,2,2,2
2634,-2,-2,2,-1,-2,2,1,2,-1,-1,1,1,1,1,1
2635,-2,-2,2,-1,-2,2,2,2,-1,-2,3,3,3,3,3
2636,-2,-2,2,-1,-1,-2,-2,-2,-2,2,3,3,3,3,3
2637,-2,-2,2,-1,-1,-2,-2,-2,-1,1,3,3,3,3,3
2638,-2,-2,2,-1,-1,-2,-2,-2,2,-2,3,3,3,3,3
2639,-2,-2,2,-1,-1,-2,-2,-1,-1,2,3,3,3,3,3
2640,-2,-2,2,-1,-1,-2,-2,-1,1,2,2,2,2,2,2
2641,-2,-2,2,-1,-1,-2,-2,2,-2,-2,3,3,3,3,3
2642,-2,-2,2,-1,-1,-2,-2,2,-1,-1,3,3,5,3,3
2643,-2,-2,2,-1,-1,-2,-1,-1,-2,-2,4,4,4,4,4
